brand,title,product_type,tags,handle,product_url,price_min_inr,price_max_inr,option_names,variants,num_images,image_urls,created_at,updated_at
Philips,Philips WiZ Embrace Smart Wi-Fi LED Ceiling Light,Ceiling Light,"Categories_Decorative light, categories_smart, Categories_Surface Lights, Collection_Smart, Collection_Smart Downlight, New-Arrival, new_arrivals, New_launch, Newly added, Origin_India, product_Smart lights, surface-lights",philips-wiz-embrace-smart-wi-fi-led-ceiling-light,https://in.shop.lighting.philips.com/products/philips-wiz-embrace-smart-wi-fi-led-ceiling-light,21990.0,21990.0,Title,Default Title :: SKU=915006600301 :: ₹21990.00,8,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard1_019277c6-7ed6-412d-87e8-aab7513bf7cd.png?v=1785134545 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard2_b9ff1656-991e-4533-b10d-ea517317b51a.png?v=1785134545 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard6_d41860db-4fdb-4630-8e6b-8fdeb86c8d9e.png?v=1785134545 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard7_aa9d2859-5b3a-4337-84e2-eb87148a4f71.png?v=1785134545 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard8_d684e410-0893-4d4b-86f8-ffa5b7095163.png?v=1785134545 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard9copy.png?v=1785134545 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard9_586254bb-0f39-4026-9790-2c882d95087d.png?v=1785134545 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard10_052658ed-6395-492b-a42b-c52999be8fe4.png?v=1785134545,2026-06-30T12:35:28+05:30,2026-09-08T08:56:55+05:30
Philips,Philips Curvy LED T-Bulb,Light bulb,"2 star, Brand_Philips, Categories_Bulb, Origin_India, Price_Less than INR 1000, Product_Bulbs",philips-curvy-led-t-bulb,https://in.shop.lighting.philips.com/products/philips-curvy-led-t-bulb,375.0,375.0,Title,Default Title :: SKU=929003512213 :: ₹375.00,6,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/929003512213.png?v=1784702580 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard2_ecf48443-cc60-4f3f-acca-af9960c59881.png?v=1784282329 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard3_e774ec07-4dc2-4d36-aa5b-1dd55fecc46f.png?v=1784282329 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard6_093927cc-6710-47dd-8bd8-56c6687ad335.png?v=1784282329 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard4_1bd18f5a-c721-4cdb-8087-b65011601587.png?v=1784282329 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard5_bbdbb9ed-9078-4e1a-943f-c9c960fef81b.png?v=1784282329,2026-06-30T16:40:02+05:30,2026-09-08T08:56:55+05:30
Philips,Philips WiZ Pearl Smart Wi-Fi LED Ceiling Light,Ceiling Light,"Categories_Decorative light, categories_smart, Categories_Surface Lights, Collection_Smart, Collection_Smart Downlight, New-Arrival, new_arrivals, New_launch, Newly added, Origin_India, product_Smart lights, surface-lights",philips-wiz-pearl-smart-wi-fi-led-ceiling-light,https://in.shop.lighting.philips.com/products/philips-wiz-pearl-smart-wi-fi-led-ceiling-light,9800.0,9800.0,Title,Default Title :: SKU=915006600201 :: ₹9800.00,9,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard8_bc4acd81-42cf-4440-949d-3a563677cb13.png?v=1785134603 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard1_286577b5-0172-462e-ba62-88376d619e81.png?v=1785134603 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard9_30ff7a1f-8d11-402a-937b-cb0b3507a92b.png?v=1785134603 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard2_ed594a11-47c9-49c8-9f88-a8158fc2db06.png?v=1785134604 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard3_a7e08e01-58d0-4d2a-9915-a8dc76628230.png?v=1785134603 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard4_eb03da1e-3f45-458f-89bb-d4bbb1fa1eba.png?v=1785134603 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard5_4d57ce93-cb51-4b07-9dd4-af02e4e969e9.png?v=1785134603 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard6_f49bb4f4-dd20-4a39-b96d-361bff608356.png?v=1785134603 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard7_83f3059c-af54-4f27-a07d-fe16136f1973.png?v=1785134604,2026-06-30T12:17:07+05:30,2026-09-08T08:56:55+05:30
Philips,Philips neos wall light,Wall Light,"bestselling_wall_lights, Brand_Philips, Categories_All, Categories_Decorative wall lights, Categories_Wall Lights, main_wall Lights, Origin_India, product_Wall light",philips-neos-wall-light,https://in.shop.lighting.philips.com/products/philips-neos-wall-light,694.0,694.0,Title,Default Title :: SKU=919215851454 :: ₹694.00,7,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard1_605a64b0-39ac-4153-952b-b632fb53f521.png?v=1769873283 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard2_09202700-895a-4eb1-b6ef-e982e7313662.png?v=1769873283 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard5_a8e372af-90bc-4d98-ba7f-29f00966cf5d.png?v=1769873283 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard4_bc639f35-e9cd-44bb-b2e7-97f050947278.png?v=1769873283 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard3_2f49e858-0ce9-492f-b268-1e8f3d0aed71.png?v=1769873283 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard6_7fb7698f-8453-4706-8ea3-288f4d347b03.png?v=1769873283 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/ExtendedwarrantywithSignifyDigiShield_db7cba15-35d4-49df-ba62-bd39646806c8.png?v=1769873274,2025-02-17T10:31:41+05:30,2026-09-08T08:56:55+05:30
Philips,Philips Magnifiq 9 head Chandelier,Chandelier,"Brand_Philips, Categories_All, Categories_Decorative light, categories_hanging, Categories_Pendant Light, decorative_lights_suggested, hanging_lights_for_balcony, hanging_lights_for_dining_table, hanging_lights_for_staircase, Newly added, Origin_China, pendant_lights_livingroom_suggested, price_OVER INR 5000, product_Pendant light, room_Bed Room, room_Dining Room, room_Living Room",philips-magnifiq-9-head-chandelier,https://in.shop.lighting.philips.com/products/philips-magnifiq-9-head-chandelier,55625.0,55625.0,"Head, Color",9 head/Matte Black & Cognac :: SKU=919215851402 :: ₹55625.00,3,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard3_ead90272-dcf7-4c27-a611-521d9b3f08ad.jpg?v=1747311353 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard2_9da37af9-153f-43ff-ab9f-9dcb705ed198.jpg?v=1747311353 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard1_3c64af20-c585-43e5-bba7-585cf4e11ed0.jpg?v=1747311353,2026-07-21T13:28:27+05:30,2026-09-08T08:56:55+05:30
Philips,Philips Deco Surface Plus LED COB Spotlight,Ceiling Light,"bestselling_ceiling_lights, categories_ceiling, Categories_COB Light, categories_Spot light, Categories_Spot Lights, cob-lights, main_ceiling Lights, product_Ceiling light",philips-surface-plus-cob-spotlight-copy,https://in.shop.lighting.philips.com/products/philips-surface-plus-cob-spotlight-copy,1729.0,3169.0,"Wattage, Body color, Light Color",7W/Black/Warm white :: SKU=915006360001 :: ₹1729.00 | 7W/Black/Natural white :: SKU=915006359601 :: ₹1729.00 | 7W/Rose Gold/Warm white :: SKU=915006360201 :: ₹1729.00 | 7W/Rose Gold/Natural white :: SKU=915006359801 :: ₹1729.00 | 12W/Black/Warm white :: SKU=915006361201 :: ₹2279.00 | 12W/Black/Natural white :: SKU=915006360801 :: ₹2279.00 | 12W/Rose Gold/Warm white :: SKU=915006361401 :: ₹2279.00 | 12W/Rose Gold/Natural white :: SKU=915006361001 :: ₹2279.00 | 18W/Black/Warm white :: SKU=915006362401 :: ₹3169.00 | 18W/Black/Natural white :: SKU=915006362001 :: ₹3169.00 | 18W/Rose Gold/Warm white :: SKU=915006362601 :: ₹3169.00 | 18W/Rose Gold/Natural white :: SKU=915006362201 :: ₹3169.00,6,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/PhilipsSurfaceDecoLEDCOBlight.png?v=1769410346 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/PhilipsSurfaceDecoLEDCOBlight4_559a7146-8474-4017-89f3-37e546d15d59.png?v=1760425432 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/PhilipsSurfaceDecoLEDCOBlight1.png?v=1769410345 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/PhilipsSurfaceDecoLEDCOBlight2.png?v=1769410345 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/PhilipsSurfaceDecoLEDCOBlight3.png?v=1769410345 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/PhilipsSurfaceDecoLEDCOBlight4.png?v=1769410345,2026-06-29T14:51:11+05:30,2026-09-08T08:56:55+05:30
Philips,Philips Corona Dining Chandelier,Chandelier,"categories_chandeliers, chandelier_bulb_type_E27, chandelier_room_type_bedroom, chandelier_room_type_dining room, chandelier_room_type_living Room, crystal-chandeliers, main_chandeliers, Product_chandelier",philips-corona-dining-chandelier,https://in.shop.lighting.philips.com/products/philips-corona-dining-chandelier,40095.0,40095.0,Title,Default Title :: SKU=919215851328 :: ₹40095.00,4,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/2_da911e41-11a0-4e90-a30b-e2cbf2c949e6.png?v=1784624320 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/3_c07ce114-7902-4b68-a3e9-0af3f1f2e23c.png?v=1784624320 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/4_a5e3e479-2339-4cbf-9d8a-b2a0eaf52b6c.png?v=1784624320 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/1_cbe48279-dfd9-4481-9467-a69f4cc34fac.jpg?v=1784624320,2026-07-21T13:23:39+05:30,2026-09-08T08:56:55+05:30
Philips,Philips Brass Flex Surface LED COB,Ceiling Light,"bestselling_ceiling_lights, Brand_Philips, categories_ceiling, Categories_Ceiling Lights, Categories_COB Light, Categories_Downlights, cob-lights, downlights, main_ceiling Lights, Price_INR 3001- INR 4000, product_Ceiling light",philips-brass-flex-surface-led-cob,https://in.shop.lighting.philips.com/products/philips-brass-flex-surface-led-cob,3209.0,3879.0,"Wattage, Light color",7W/Natural white :: SKU=915006383501 :: ₹3209.00 | 7W/Warm white :: SKU=929003826701 :: ₹3209.00 | 12W/Natural white :: SKU=915006383601 :: ₹3879.00 | 12W/Warm white :: SKU=929003826801 :: ₹3879.00,7,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard1_7336c236-b3bb-4261-adf9-27c1be7278eb.png?v=1784099129 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard2_28d07b6d-5287-4a00-8c21-3284b93508c8.png?v=1784099129 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard3_e7302cc3-08a4-4868-88a7-b988bb8246ac.png?v=1784099129 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard4_18fbfc21-b9dc-461c-b9f3-d70bb34f54f5.png?v=1784099130 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard5_50aa5e9d-bd93-4ecb-bdfe-46bb54d0aef8.png?v=1784099130 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard6_4f512b38-5ac3-4a91-a098-83425f3ce67e.png?v=1784099129 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard7_a245a8eb-e058-4bc7-b62d-97a6a5a03e26.png?v=1784099129,2026-06-29T13:08:19+05:30,2026-09-08T08:56:55+05:30
Philips,Philips ProfileShine LED Strip Light (with driver),strip light,"Brand_Philips, Categories_Light Strip, Categories_Strip Light, main_light Strips, Product_Light Strip, Product_Light strips",philips-profileshine-led-strip-light-with-driver,https://in.shop.lighting.philips.com/products/philips-profileshine-led-strip-light-with-driver,1768.0,1768.0,Light color,Warm white :: SKU=915006401201 :: ₹1768.00 | Natural white :: SKU=915006401301 :: ₹1768.00,6,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard1_f1b2fba5-85a5-4188-804d-e1859a7485b4.png?v=1782378146 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard2_4bc49dad-d7c1-4bbc-b1bb-830985a830f1.png?v=1782378146 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard3_7be2ef8c-3ed7-42fb-889a-aa6daf0970cb.png?v=1782378147 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard4_ebc6c42e-f9e0-4f29-a3a1-cb89f8b41f4e.png?v=1782378146 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard5_2c7adf0d-c1d8-4400-a99a-8369e63296d2.png?v=1782378146 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard6_e8f295fb-2d15-457e-b9c9-435e0027030f.png?v=1782378147,2026-06-18T13:39:29+05:30,2026-09-08T08:56:55+05:30
Philips,Philips ProfileShine LED Strip Light,strip light,"Categories_Light Strip, Categories_Strip Light, main_light Strips, Product_Light Strip, product_Light strips",philips-profileshine-led-strip-light,https://in.shop.lighting.philips.com/products/philips-profileshine-led-strip-light,1294.0,1294.0,Light color,Warm white :: SKU=915006398101 :: ₹1294.00 | Natural white :: SKU=915006398201 :: ₹1294.00,6,https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard1_5a51b94b-d6cc-4de3-94d1-8a56dffee0b6.png?v=1782379009 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard2_b94e9aeb-d91a-41f2-942f-f830db83f5e2.png?v=1782379009 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard3_20166bf1-e729-46cb-8cf1-abd9fef8e5cf.png?v=1782379009 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard4_eff5a9e1-8a7d-424d-b7ff-53761b86e90e.png?v=1782379009 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard5_0a4d6d51-9fa7-4952-a839-17f5076117ee.png?v=1782379009 | https://cdn.shopify.com/s/files/1/0563/0532/0126/files/Artboard6_a0cf2826-2cae-4c48-a49b-6e7d8c3a228c.png?v=1782379009,2026-06-18T13:39:27+05:30,2026-09-08T08:56:55+05:30
